"","X","date","zip","resp","diar","pop","hh.size","lat","long","fitted1"
"2340",2340,"2020-03-06",6751,0,0,7663,1,41.64211,-73.211,0.03317046
"2341",2341,"2020-03-06",6752,0,0,8991,1,41.51705,-73.35827,0.03891891
"2342",2342,"2020-03-06",6754,0,0,6693,1,41.79763,-73.36876,0.02897167
"2343",2343,"2020-03-06",6755,0,0,7620,1,41.64668,-73.48007,0.03298433
"2344",2344,"2020-03-06",6756,0,0,9044,1,41.84886,-73.2362,0.03914833
"2345",2345,"2020-03-06",6757,0,0,8177,2,41.72873,-73.44869,0.1391374
"2346",2346,"2020-03-06",6759,0,0,7427,1,41.75607,-73.21575,0.0321489
"2347",2347,"2020-03-06",6762,0,0,7203,2,41.52887,-73.11731,0.1225641
"2348",2348,"2020-03-06",6763,0,0,6819,2,41.69008,-73.21181,0.1160301
"2349",2349,"2020-03-06",6770,0,2,7755,3,41.48784,-73.06125,0.5187154
"2350",2350,"2020-03-06",6776,0,0,7812,2,41.58731,-73.41599,0.1329267
"2351",2351,"2020-03-06",6777,0,0,7571,1,41.70819,-73.33262,0.03277222
"2352",2352,"2020-03-06",6778,0,0,7291,2,41.69494,-73.10871,0.1240615
"2353",2353,"2020-03-06",6779,0,0,6477,3,41.59535,-73.08025,0.4332327
"2354",2354,"2020-03-06",6782,0,0,8147,1,41.65765,-73.04704,0.03526553
"2355",2355,"2020-03-06",6783,0,0,6892,2,41.55379,-73.30104,0.1172722
"2356",2356,"2020-03-06",6784,0,0,7390,1,41.58134,-73.48735,0.03198874
"2357",2357,"2020-03-06",6785,0,0,6928,3,41.7081,-73.44848,0.4633991
"2358",2358,"2020-03-06",6786,0,0,7804,1,41.66425,-73.0195,0.0337808
"2359",2359,"2020-03-06",6787,0,0,8060,1,41.67949,-73.10223,0.03488893
"2360",2360,"2020-03-06",6790,0,0,7134,2,41.83937,-73.1255,0.12139
"2361",2361,"2020-03-06",6791,0,0,7731,2,41.72031,-73.06031,0.1315484
"2362",2362,"2020-03-06",6793,0,0,6568,1,41.63611,-73.29724,0.02843058
"2363",2363,"2020-03-06",6794,0,0,6149,1,41.64137,-73.32399,0.02661688
"2364",2364,"2020-03-06",6795,1,0,8106,3,41.61525,-73.11725,0.542193
"2365",2365,"2020-03-06",6796,0,0,7334,2,41.87419,-73.35219,0.1247932
"2366",2366,"2020-03-06",6798,0,0,7936,3,41.56269,-73.20625,0.5308221
"2367",2367,"2020-03-06",6801,0,0,7422,3,41.38069,-73.39151,0.4964417
"2368",2368,"2020-03-06",6804,0,0,6295,1,41.46734,-73.38826,0.02724886
"2369",2369,"2020-03-06",6807,0,0,8262,1,41.0621,-73.58807,0.03576332
"2370",2370,"2020-03-06",6810,0,1,6796,3,41.37814,-73.46909,0.4545699
"2371",2371,"2020-03-06",6811,0,0,8313,1,41.42314,-73.47702,0.03598408
"2372",2372,"2020-03-06",6812,0,0,7934,3,41.48679,-73.49107,0.5306883
"2373",2373,"2020-03-06",6820,0,0,7418,2,41.07535,-73.48102,0.1262225
"2374",2374,"2020-03-06",6830,1,0,6673,2,41.04223,-73.62692,0.1135458
"2375",2375,"2020-03-06",6831,0,0,7586,1,41.08168,-73.66357,0.03283715
"2376",2376,"2020-03-06",6840,0,0,8912,3,41.16279,-73.50212,0.5961046
"2377",2377,"2020-03-06",6850,0,0,8236,1,41.1271,-73.44231,0.03565078
"2378",2378,"2020-03-06",6851,0,0,7934,1,41.1396,-73.40561,0.03434352
"2379",2379,"2020-03-06",6853,0,0,7550,2,41.06949,-73.43766,0.1284686
"2380",2380,"2020-03-06",6854,1,0,7827,2,41.09175,-73.43201,0.1331819
"2381",2381,"2020-03-06",6855,0,0,7445,3,41.10235,-73.39816,0.4979801
"2382",2382,"2020-03-06",6870,0,0,6996,3,41.0331,-73.56937,0.4679475
"2383",2383,"2020-03-06",6877,0,0,8180,2,41.30735,-73.49471,0.1391885
"2384",2384,"2020-03-06",6878,0,0,6660,1,41.03436,-73.58262,0.02882882
"2385",2385,"2020-03-06",6880,0,0,7524,2,41.1448,-73.34276,0.1280262
"2386",2386,"2020-03-06",6883,0,0,7116,1,41.22465,-73.37756,0.03080269
"2387",2387,"2020-03-06",6896,0,0,6906,1,41.30219,-73.38826,0.02989367
"2388",2388,"2020-03-06",6897,0,0,6801,1,41.20945,-73.44091,0.02943916
"2389",2389,"2020-03-06",6901,1,0,8444,3,41.0527,-73.53562,0.5648011
"2390",2390,"2020-03-06",6902,0,0,6849,1,41.061,-73.54247,0.02964694
"2391",2391,"2020-03-06",6903,0,0,6518,1,41.12669,-73.57002,0.02821415
"2392",2392,"2020-03-06",6905,0,0,7258,1,41.08585,-73.54492,0.03141735
"2393",2393,"2020-03-06",6906,0,0,7898,1,41.07735,-73.52082,0.03418769
"2394",2394,"2020-03-06",6907,1,2,7072,4,41.0978,-73.51883,1.85946
"2395",2395,"2020-03-07",6001,0,0,6618,1,41.79225,-72.85462,0.02864702
"2396",2396,"2020-03-07",6002,0,0,6949,2,41.85275,-72.73619,0.1182421
"2397",2397,"2020-03-07",6010,0,0,6295,2,41.6816,-72.94048,0.1071139
"2398",2398,"2020-03-07",6013,0,0,7777,1,41.75869,-72.95751,0.03366392
"2399",2399,"2020-03-07",6016,0,0,8025,1,41.90685,-72.55163,0.03473743
"2400",2400,"2020-03-07",6018,0,0,8353,2,42.02111,-73.29614,0.1421322
"2401",2401,"2020-03-07",6019,0,0,9038,3,41.85241,-72.89947,0.6045325
"2402",2402,"2020-03-07",6020,0,0,7409,1,41.8743,-72.89934,0.03207098
"2403",2403,"2020-03-07",6021,0,0,7938,1,42.01642,-73.11198,0.03436084
"2404",2404,"2020-03-07",6022,0,0,7138,2,41.86653,-72.92065,0.1214581
"2405",2405,"2020-03-07",6023,0,0,7539,1,41.61395,-72.72058,0.03263371
"2406",2406,"2020-03-07",6024,0,0,7230,2,42.02199,-73.26984,0.1230236
"2407",2407,"2020-03-07",6026,0,0,8688,1,41.9386,-72.73514,0.03760733
"2408",2408,"2020-03-07",6027,1,1,6976,4,42.00431,-72.91347,1.834219
"2409",2409,"2020-03-07",6029,0,0,7215,2,41.9072,-72.42313,0.1227683
"2410",2410,"2020-03-07",6031,0,0,7372,2,41.94696,-73.33049,0.1254398
"2411",2411,"2020-03-07",6032,0,0,7960,1,41.7252,-72.82951,0.03445607
"2412",2412,"2020-03-07",6033,0,0,7295,1,41.7039,-72.54613,0.03157751
"2413",2413,"2020-03-07",6035,0,0,7555,1,41.96031,-72.79614,0.03270296
"2414",2414,"2020-03-07",6037,0,0,6709,3,41.60345,-72.77629,0.4487507
"2415",2415,"2020-03-07",6039,0,0,6303,2,41.96732,-73.43204,0.10725
"2416",2416,"2020-03-07",6040,0,0,6193,2,41.77705,-72.52363,0.1053783
"2417",2417,"2020-03-07",6043,0,0,7412,1,41.76693,-72.43848,0.03208397
"2418",2418,"2020-03-07",6051,0,0,8556,1,41.66665,-72.76964,0.03703594
"2419",2419,"2020-03-07",6052,0,0,7542,2,41.6572,-72.80419,0.1283325
"2420",2420,"2020-03-07",6053,0,0,7575,2,41.6903,-72.79069,0.128894
"2421",2421,"2020-03-07",6057,0,1,6948,2,41.85597,-73.00643,0.1182251
"2422",2422,"2020-03-07",6058,0,0,8470,2,41.95943,-73.19948,0.144123
"2423",2423,"2020-03-07",6059,0,0,8048,2,41.92861,-72.91658,0.1369424
"2424",2424,"2020-03-07",6060,0,0,8383,2,41.99675,-72.84449,0.1426427
"2425",2425,"2020-03-07",6062,0,0,8372,1,41.67385,-72.85394,0.03623947
"2426",2426,"2020-03-07",6063,1,0,5711,2,41.93203,-72.96692,0.0971767
"2427",2427,"2020-03-07",6065,0,0,6607,1,41.97632,-73.02232,0.0285994
"2428",2428,"2020-03-07",6066,0,0,6782,1,41.8359,-72.46321,0.02935692
"2429",2429,"2020-03-07",6067,1,0,8042,1,41.65775,-72.66269,0.03481102
"2430",2430,"2020-03-07",6068,1,0,8758,3,42.00828,-73.41462,0.5858039
"2431",2431,"2020-03-07",6069,0,0,8183,2,41.85507,-73.44148,0.1392395
"2432",2432,"2020-03-07",6070,0,0,6861,1,41.86861,-72.82164,0.02969888
"2433",2433,"2020-03-07",6071,0,0,7242,1,41.99086,-72.45173,0.0313481
"2434",2434,"2020-03-07",6073,0,0,7504,1,41.66345,-72.55493,0.0324822
"2435",2435,"2020-03-07",6074,0,0,7977,2,41.83385,-72.57053,0.1357343
"2436",2436,"2020-03-07",6076,0,0,6367,3,41.98664,-72.25334,0.425875
"2437",2437,"2020-03-07",6078,0,0,9051,1,41.97617,-72.6577,0.03917863
"2438",2438,"2020-03-07",6081,0,0,8078,1,41.9057,-72.77159,0.03496685
"2439",2439,"2020-03-07",6082,0,0,7339,2,41.98445,-72.55708,0.1248783
"2440",2440,"2020-03-07",6084,0,0,6970,1,41.88205,-72.36117,0.0301707
"2441",2441,"2020-03-07",6085,0,0,7431,1,41.7469,-72.88099,0.03216621
"2442",2442,"2020-03-07",6088,0,0,7568,1,41.90335,-72.59253,0.03275924
"2443",2443,"2020-03-07",6089,2,0,9156,4,41.8388,-72.83144,2.407412
"2444",2444,"2020-03-07",6090,0,0,7312,2,41.95455,-72.86584,0.1244188
"2445",2445,"2020-03-07",6091,3,1,5732,4,42.00273,-72.98207,1.50713
"2446",2446,"2020-03-07",6092,2,2,7330,4,41.86166,-72.8497,1.927297
"2447",2447,"2020-03-07",6093,0,0,7239,2,42.00554,-72.72443,0.1231767
"2448",2448,"2020-03-07",6095,0,0,7567,2,41.8659,-72.68188,0.1287578
"2449",2449,"2020-03-07",6096,0,0,7424,1,41.9235,-72.65941,0.03213591
"2450",2450,"2020-03-07",6098,0,0,7786,2,41.94675,-73.06486,0.1324843
"2451",2451,"2020-03-07",6103,0,0,8259,2,41.76855,-72.67454,0.1405327
"2452",2452,"2020-03-07",6105,1,0,7785,3,41.77795,-72.70214,0.520722
"2453",2453,"2020-03-07",6106,1,0,8034,3,41.74145,-72.68719,0.5373771
"2454",2454,"2020-03-07",6107,0,0,7893,1,41.75265,-72.75857,0.03416605
"2455",2455,"2020-03-07",6108,0,0,6610,1,41.7776,-72.62138,0.02861239
"2456",2456,"2020-03-07",6109,0,0,5573,1,41.7037,-72.66284,0.02412358
"2457",2457,"2020-03-07",6110,0,0,8027,1,41.73425,-72.73819,0.03474609
"2458",2458,"2020-03-07",6111,0,0,6646,2,41.68565,-72.7312,0.1130864
"2459",2459,"2020-03-07",6112,0,0,7474,1,41.79119,-72.69689,0.03235234
"2460",2460,"2020-03-07",6114,0,0,8959,3,41.74545,-72.67029,0.5992483
"2461",2461,"2020-03-07",6117,0,0,7472,2,41.7814,-72.75749,0.1271414
"2462",2462,"2020-03-07",6118,0,0,7752,3,41.74484,-72.61213,0.5185147
"2463",2463,"2020-03-07",6119,2,1,7227,4,41.76375,-72.72659,1.900215
"2464",2464,"2020-03-07",6120,0,0,8858,1,41.78805,-72.66734,0.0383432
"2465",2465,"2020-03-07",6226,0,0,8015,1,41.70937,-72.21096,0.03469414
"2466",2466,"2020-03-07",6231,0,0,7282,2,41.6276,-72.37272,0.1239084
"2467",2467,"2020-03-07",6232,0,0,7407,2,41.73203,-72.37462,0.1260353
"2468",2468,"2020-03-07",6234,1,0,7248,3,41.78461,-71.96285,0.4848032
"2469",2469,"2020-03-07",6235,0,0,7228,1,41.81151,-72.12795,0.03128749
"2470",2470,"2020-03-07",6237,0,0,6841,2,41.69094,-72.29802,0.1164044
"2471",2471,"2020-03-07",6238,0,0,6938,2,41.77759,-72.33427,0.118055
"2472",2472,"2020-03-07",6239,0,0,7485,2,41.78898,-71.85522,0.1273626
"2473",2473,"2020-03-07",6241,0,0,9115,3,41.85381,-71.8603,0.6096828
"2474",2474,"2020-03-07",6242,0,0,9083,2,41.90166,-72.10068,0.1545537
"2475",2475,"2020-03-07",6247,0,0,6065,1,41.7647,-72.06848,0.02625327
"2476",2476,"2020-03-07",6248,0,0,6639,3,41.68218,-72.40078,0.4440685
"2477",2477,"2020-03-07",6249,0,0,8661,2,41.62654,-72.2458,0.147373
"2478",2478,"2020-03-07",6250,3,1,8171,4,41.78156,-72.20611,2.148423
"2479",2479,"2020-03-07",6254,0,0,7594,4,41.61427,-72.14907,1.996711
"2480",2480,"2020-03-07",6255,1,1,7952,3,41.97858,-71.9018,0.5318923
"2481",2481,"2020-03-07",6256,0,0,7252,1,41.75611,-72.12886,0.03139138
"2482",2482,"2020-03-07",6259,0,0,8148,1,41.86182,-71.99431,0.03526985
"2483",2483,"2020-03-07",6260,1,1,8833,3,41.90083,-71.86525,0.5908205
"2484",2484,"2020-03-07",6262,0,0,7880,1,42.02018,-71.94787,0.03410978
"2485",2485,"2020-03-07",6264,0,0,7078,3,41.69306,-72.10213,0.4734323
"2486",2486,"2020-03-07",6266,0,1,7296,3,41.67378,-72.14826,0.4880138
"2487",2487,"2020-03-07",6268,0,0,7187,2,41.79115,-72.25321,0.1222919
"2488",2488,"2020-03-07",6269,0,0,7587,1,41.80421,-72.25087,0.03284148
"2489",2489,"2020-03-07",6277,0,0,7711,1,41.97703,-71.86108,0.03337823
"2490",2490,"2020-03-07",6278,0,0,7673,1,41.89554,-72.16475,0.03321374
"2491",2491,"2020-03-07",6279,0,0,6754,1,41.89667,-72.27338,0.02923571
"2492",2492,"2020-03-07",6280,0,0,7843,1,41.70083,-72.13819,0.03394962
"2493",2493,"2020-03-07",6281,0,0,6562,1,41.96921,-72.01467,0.02840461
"2494",2494,"2020-03-07",6282,0,0,8572,1,41.9423,-72.06149,0.0371052
"2495",2495,"2020-03-07",6320,0,1,9511,2,41.34545,-72.10877,0.1618364
"2496",2496,"2020-03-07",6330,0,0,8123,3,41.64207,-72.06758,0.5433301
"2497",2497,"2020-03-07",6331,0,0,7623,1,41.69721,-71.99386,0.03299731
"2498",2498,"2020-03-07",6333,7,3,8956,5,41.37655,-72.23681,9.256697
"2499",2499,"2020-03-07",6334,0,0,6619,1,41.54675,-72.17957,0.02865135
"2500",2500,"2020-03-07",6335,0,0,7203,1,41.43965,-72.06232,0.03117928
"2501",2501,"2020-03-07",6336,1,1,7805,3,41.5808,-72.19456,0.5220597
"2502",2502,"2020-03-07",6339,0,0,7669,1,41.44423,-71.99888,0.03319643
"2503",2503,"2020-03-07",6340,0,0,8262,1,41.35857,-72.03517,0.03576332
"2504",2504,"2020-03-07",6351,0,0,7946,3,41.59919,-71.96278,0.5314909
"2505",2505,"2020-03-07",6354,1,1,6348,4,41.70484,-71.84899,1.669097
"2506",2506,"2020-03-07",6355,2,1,6779,4,41.37671,-71.97657,1.782421
"2507",2507,"2020-03-07",6357,0,0,7269,1,41.33106,-72.21572,0.03146497
"2508",2508,"2020-03-07",6359,0,0,8105,2,41.4728,-71.87991,0.1379123
"2509",2509,"2020-03-07",6360,0,0,8372,2,41.53668,-72.00225,0.1424555
"2510",2510,"2020-03-07",6365,0,0,8366,2,41.51918,-71.95439,0.1423534
"2511",2511,"2020-03-07",6370,0,0,6507,3,41.4646,-72.18862,0.4352393
"2512",2512,"2020-03-07",6371,0,0,6415,2,41.3593,-72.33962,0.1091558
"2513",2513,"2020-03-07",6373,0,0,7287,1,41.66953,-71.80554,0.03154289
"2514",2514,"2020-03-07",6374,0,0,8958,2,41.69105,-71.90905,0.1524267
"2515",2515,"2020-03-07",6375,0,0,6667,2,41.399,-72.13292,0.1134437
"2516",2516,"2020-03-07",6376,0,0,8129,2,41.29477,-72.25642,0.1383207
"2517",2517,"2020-03-07",6377,0,0,6633,1,41.72024,-71.81899,0.02871195
"2518",2518,"2020-03-07",6378,0,0,6909,2,41.38047,-71.91774,0.1175615
"2519",2519,"2020-03-07",6379,1,0,8732,3,41.36847,-71.86417,0.5840648
"2520",2520,"2020-03-07",6380,0,0,9008,1,41.57035,-72.05447,0.03899249
"2521",2521,"2020-03-07",6382,0,0,6595,2,41.46155,-72.13087,0.1122186
"2522",2522,"2020-03-07",6384,0,0,7362,1,41.57705,-71.86073,0.03186753
"2523",2523,"2020-03-07",6385,1,0,7004,3,41.35955,-72.16022,0.4684826
"2524",2524,"2020-03-07",6401,0,0,7789,2,41.34328,-73.07065,0.1325353
"2525",2525,"2020-03-07",6403,1,0,8139,2,41.41822,-73.05884,0.1384908
"2526",2526,"2020-03-07",6405,1,0,7150,1,41.28827,-72.79494,0.03094986
"2527",2527,"2020-03-07",6409,0,1,8192,3,41.3488,-72.41786,0.5479453
"2528",2528,"2020-03-07",6410,1,2,8036,4,41.50595,-72.90812,2.112927
"2529",2529,"2020-03-07",6412,0,0,8202,1,41.40309,-72.48344,0.0355036
"2530",2530,"2020-03-07",6413,0,0,7284,2,41.29862,-72.53628,0.1239424
"2531",2531,"2020-03-07",6415,0,0,7637,1,41.54714,-72.34303,0.03305791
"2532",2532,"2020-03-07",6416,1,0,6518,2,41.6061,-72.66779,0.1109084
"2533",2533,"2020-03-07",6417,0,0,7912,2,41.36791,-72.45401,0.1346283
"2534",2534,"2020-03-07",6418,0,0,6294,2,41.32715,-73.08155,0.1070969
"2535",2535,"2020-03-07",6419,0,1,8835,2,41.37644,-72.58324,0.1503338
"2536",2536,"2020-03-07",6420,0,0,8456,1,41.48581,-72.26778,0.03660308
"2537",2537,"2020-03-07",6422,0,0,7034,2,41.46177,-72.67755,0.1196885
"2538",2538,"2020-03-07",6423,0,0,7508,1,41.47773,-72.39098,0.03249952
"2539",2539,"2020-03-07",6424,0,0,8099,2,41.55726,-72.49472,0.1378102
"2540",2540,"2020-03-07",6426,0,0,8312,2,41.35239,-72.39993,0.1414345
"2541",2541,"2020-03-07",6430,1,2,7009,3,41.1746,-73.28431,0.468817
"2542",2542,"2020-03-07",6432,0,0,6626,1,41.19625,-73.24461,0.02868165
"2543",2543,"2020-03-07",6437,0,1,7014,3,41.33914,-72.69072,0.4691514
"2544",2544,"2020-03-07",6438,0,0,6512,1,41.46015,-72.49758,0.02818818
"2545",2545,"2020-03-07",6441,0,0,6914,1,41.46283,-72.58004,0.0299283
"2546",2546,"2020-03-07",6442,0,0,7207,2,41.3447,-72.44463,0.1226322
"2547",2547,"2020-03-07",6443,0,0,7867,1,41.34435,-72.60873,0.0340535
"2548",2548,"2020-03-07",6447,1,0,7111,2,41.63635,-72.45678,0.1209987
"2549",2549,"2020-03-07",6450,0,1,6817,3,41.53722,-72.78009,0.4559745
"2550",2550,"2020-03-07",6451,0,0,9683,1,41.54221,-72.81953,0.04191433
"2551",2551,"2020-03-07",6455,0,0,6810,1,41.51829,-72.71305,0.02947812
"2552",2552,"2020-03-07",6457,0,0,7069,2,41.5497,-72.65309,0.120284
"2553",2553,"2020-03-07",6460,1,0,7446,2,41.2241,-73.05286,0.1266989
"2554",2554,"2020-03-07",6468,0,0,7797,1,41.34185,-73.23171,0.0337505
"2555",2555,"2020-03-07",6469,0,0,9136,1,41.50618,-72.44308,0.03954656
"2556",2556,"2020-03-07",6470,0,0,7363,3,41.39475,-73.31421,0.4924953
"2557",2557,"2020-03-07",6471,0,0,8351,2,41.3386,-72.78289,0.1420982
"2558",2558,"2020-03-07",6472,0,0,6651,2,41.37642,-72.76919,0.1131715
"2559",2559,"2020-03-07",6473,0,0,7767,3,41.38345,-72.86349,0.519518
"2560",2560,"2020-03-07",6475,0,1,6844,3,41.30143,-72.39046,0.4577805
"2561",2561,"2020-03-07",6477,0,0,8352,1,41.2795,-73.03295,0.0361529
"2562",2562,"2020-03-07",6478,3,4,6894,5,41.42863,-73.14288,7.125465
"2563",2563,"2020-03-07",6479,0,0,7735,2,41.5761,-72.9007,0.1316165
"2564",2564,"2020-03-07",6480,0,0,8754,2,41.58383,-72.58793,0.1489555
"2565",2565,"2020-03-07",6481,0,0,6537,1,41.53445,-72.70016,0.0282964
"2566",2566,"2020-03-07",6482,0,0,8075,2,41.40475,-73.25036,0.1374018
"2567",2567,"2020-03-07",6483,0,0,6803,2,41.3846,-73.09433,0.1157578
"2568",2568,"2020-03-07",6484,0,0,8700,1,41.31585,-73.13543,0.03765927
"2569",2569,"2020-03-07",6488,0,0,7459,3,41.46748,-73.24061,0.4989165
"2570",2570,"2020-03-07",6489,0,0,7461,1,41.6005,-72.87642,0.03229607
"2571",2571,"2020-03-07",6490,0,0,7838,2,41.14327,-73.2931,0.1333691
"2572",2572,"2020-03-07",6492,0,0,8185,1,41.4566,-72.81027,0.03543001
"2573",2573,"2020-03-07",6498,1,0,8753,2,41.30892,-72.4653,0.1489385
"2574",2574,"2020-03-07",6504,1,0,7959,1,41.30365,-72.93495,0.03445174
"2575",2575,"2020-03-07",6510,1,0,7949,2,41.3077,-72.92645,0.1352578
"2576",2576,"2020-03-07",6511,0,0,7844,2,41.30805,-72.9239,0.1334712
"2577",2577,"2020-03-07",6512,6,1,7110,3,41.28375,-72.86409,0.4755727
"2578",2578,"2020-03-07",6513,0,0,6381,1,41.31543,-72.86279,0.02762113
"2579",2579,"2020-03-07",6514,0,0,7337,2,41.37217,-72.94137,0.1248442
"2580",2580,"2020-03-07",6515,0,0,7479,1,41.33054,-72.9686,0.03237399
"2581",2581,"2020-03-07",6516,0,0,7444,2,41.27445,-72.95767,0.1266649
"2582",2582,"2020-03-07",6517,0,0,6595,2,41.3458,-72.90445,0.1122186
"2583",2583,"2020-03-07",6518,0,0,8992,2,41.41755,-72.90735,0.1530052
"2584",2584,"2020-03-07",6519,2,0,8322,3,41.29345,-72.9386,0.5566408
"2585",2585,"2020-03-07",6524,0,0,6147,3,41.42984,-72.99325,0.4111597
"2586",2586,"2020-03-07",6525,0,0,7770,3,41.35305,-73.0018,0.5197187
"2587",2587,"2020-03-07",6604,0,0,7023,1,41.18898,-73.21101,0.03040012
"2588",2588,"2020-03-07",6605,0,0,7816,1,41.16145,-73.21656,0.03383274
"2589",2589,"2020-03-07",6606,2,0,7498,4,41.2088,-73.21156,1.97147
"2590",2590,"2020-03-07",6607,0,0,8143,2,41.1763,-73.1663,0.1385589
"2591",2591,"2020-03-07",6608,0,0,8335,1,41.18875,-73.18036,0.03607931
"2592",2592,"2020-03-07",6610,1,0,6243,2,41.20665,-73.1714,0.1062291
"2593",2593,"2020-03-07",6611,0,0,9437,1,41.25991,-73.20826,0.04084949
"2594",2594,"2020-03-07",6612,0,0,7935,2,41.27255,-73.30286,0.1350196
"2595",2595,"2020-03-07",6614,0,0,7393,1,41.2305,-73.1257,0.03200172
"2596",2596,"2020-03-07",6615,0,0,7436,2,41.17295,-73.13923,0.1265288
"2597",2597,"2020-03-07",6702,0,0,7080,3,41.55975,-73.04313,0.473566
"2598",2598,"2020-03-07",6704,0,0,8053,2,41.5829,-73.0339,0.1370275
"2599",2599,"2020-03-07",6705,0,1,6981,2,41.55155,-72.99269,0.1187866
"2600",2600,"2020-03-07",6706,0,0,8370,1,41.5346,-73.02315,0.03623081
"2601",2601,"2020-03-07",6708,0,0,7440,3,41.5434,-73.06515,0.4976457
"2602",2602,"2020-03-07",6710,0,1,6563,3,41.56965,-73.04685,0.438985
"2603",2603,"2020-03-07",6712,0,0,7206,1,41.4994,-72.9764,0.03119226
"2604",2604,"2020-03-07",6716,0,0,6379,2,41.59885,-72.97756,0.1085432
"2605",2605,"2020-03-07",6750,0,0,7491,2,41.72493,-73.25649,0.1274647
"2606",2606,"2020-03-07",6751,0,0,7663,1,41.64211,-73.211,0.03317046
"2607",2607,"2020-03-07",6752,0,0,8991,1,41.51705,-73.35827,0.03891891
"2608",2608,"2020-03-07",6754,0,0,6693,1,41.79763,-73.36876,0.02897167
"2609",2609,"2020-03-07",6755,0,0,7620,1,41.64668,-73.48007,0.03298433
"2610",2610,"2020-03-07",6756,0,0,9044,1,41.84886,-73.2362,0.03914833
"2611",2611,"2020-03-07",6757,0,0,8177,2,41.72873,-73.44869,0.1391374
"2612",2612,"2020-03-07",6759,0,0,7427,1,41.75607,-73.21575,0.0321489
"2613",2613,"2020-03-07",6762,0,0,7203,2,41.52887,-73.11731,0.1225641
"2614",2614,"2020-03-07",6763,0,0,6819,2,41.69008,-73.21181,0.1160301
"2615",2615,"2020-03-07",6770,0,1,7755,3,41.48784,-73.06125,0.5187154
"2616",2616,"2020-03-07",6776,0,0,7812,2,41.58731,-73.41599,0.1329267
"2617",2617,"2020-03-07",6777,0,0,7571,1,41.70819,-73.33262,0.03277222
"2618",2618,"2020-03-07",6778,0,1,7291,2,41.69494,-73.10871,0.1240615
"2619",2619,"2020-03-07",6779,0,0,6477,3,41.59535,-73.08025,0.4332327
"2620",2620,"2020-03-07",6782,0,0,8147,1,41.65765,-73.04704,0.03526553
"2621",2621,"2020-03-07",6783,0,0,6892,2,41.55379,-73.30104,0.1172722
"2622",2622,"2020-03-07",6784,0,0,7390,1,41.58134,-73.48735,0.03198874
"2623",2623,"2020-03-07",6785,0,0,6928,3,41.7081,-73.44848,0.4633991
"2624",2624,"2020-03-07",6786,0,0,7804,1,41.66425,-73.0195,0.0337808
"2625",2625,"2020-03-07",6787,0,0,8060,1,41.67949,-73.10223,0.03488893
"2626",2626,"2020-03-07",6790,1,0,7134,2,41.83937,-73.1255,0.12139
"2627",2627,"2020-03-07",6791,0,0,7731,2,41.72031,-73.06031,0.1315484
"2628",2628,"2020-03-07",6793,0,1,6568,1,41.63611,-73.29724,0.02843058
"2629",2629,"2020-03-07",6794,0,0,6149,1,41.64137,-73.32399,0.02661688
"2630",2630,"2020-03-07",6795,1,1,8106,3,41.61525,-73.11725,0.542193
"2631",2631,"2020-03-07",6796,0,0,7334,2,41.87419,-73.35219,0.1247932
"2632",2632,"2020-03-07",6798,0,0,7936,3,41.56269,-73.20625,0.5308221
"2633",2633,"2020-03-07",6801,0,1,7422,3,41.38069,-73.39151,0.4964417
"2634",2634,"2020-03-07",6804,0,0,6295,1,41.46734,-73.38826,0.02724886
"2635",2635,"2020-03-07",6807,0,0,8262,1,41.0621,-73.58807,0.03576332
"2636",2636,"2020-03-07",6810,0,0,6796,3,41.37814,-73.46909,0.4545699
"2637",2637,"2020-03-07",6811,0,0,8313,1,41.42314,-73.47702,0.03598408
"2638",2638,"2020-03-07",6812,2,1,7934,3,41.48679,-73.49107,0.5306883
"2639",2639,"2020-03-07",6820,0,0,7418,2,41.07535,-73.48102,0.1262225
"2640",2640,"2020-03-07",6830,0,0,6673,2,41.04223,-73.62692,0.1135458
"2641",2641,"2020-03-07",6831,0,0,7586,1,41.08168,-73.66357,0.03283715
"2642",2642,"2020-03-07",6840,0,0,8912,3,41.16279,-73.50212,0.5961046
"2643",2643,"2020-03-07",6850,0,0,8236,1,41.1271,-73.44231,0.03565078
"2644",2644,"2020-03-07",6851,0,0,7934,1,41.1396,-73.40561,0.03434352
"2645",2645,"2020-03-07",6853,0,0,7550,2,41.06949,-73.43766,0.1284686
"2646",2646,"2020-03-07",6854,1,0,7827,2,41.09175,-73.43201,0.1331819
"2647",2647,"2020-03-07",6855,0,1,7445,3,41.10235,-73.39816,0.4979801
"2648",2648,"2020-03-07",6870,0,0,6996,3,41.0331,-73.56937,0.4679475
"2649",2649,"2020-03-07",6877,0,0,8180,2,41.30735,-73.49471,0.1391885
"2650",2650,"2020-03-07",6878,0,0,6660,1,41.03436,-73.58262,0.02882882
"2651",2651,"2020-03-07",6880,0,0,7524,2,41.1448,-73.34276,0.1280262
"2652",2652,"2020-03-07",6883,0,0,7116,1,41.22465,-73.37756,0.03080269
"2653",2653,"2020-03-07",6896,0,0,6906,1,41.30219,-73.38826,0.02989367
"2654",2654,"2020-03-07",6897,0,0,6801,1,41.20945,-73.44091,0.02943916
"2655",2655,"2020-03-07",6901,0,0,8444,3,41.0527,-73.53562,0.5648011
"2656",2656,"2020-03-07",6902,0,0,6849,1,41.061,-73.54247,0.02964694
"2657",2657,"2020-03-07",6903,0,0,6518,1,41.12669,-73.57002,0.02821415
